Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Herbaliz,Herbaliz Healthy Nail Treatment,02,Cuticle Treatment,MODERATE,LOW,MODERATE,LOW,"Ingredients from packaging:
Helianthus Annuus (Sunflower) Seed Oil*, Olea Europaea (Olive) Oil*, Ricinus Communis (Castor) Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Equisetum Arvense (Horsetail)*, Arctium Lappa (Burdock) Root*, Plantago Major (Plantain)*, Symphytum Officinale (Comfrey) Leaf*, Beeswax, Boswellia Carteri (Frankincense) Oil, Commiphora Myrrha (Myrrh) Oil, Tocopherol. *Certified Organic
Warnings from packaging:
No preservatives. Keep away from heat and sun. Use within 1 year of purchase. Not for internal use. Keep out of eyes.","Product's animal testing policies,PETA Cruelty-free Companies"
L.A. Colors,"L.a. Colors Ultra Nail Hardener, Blq362",02,Nail Treatment,MODERATE,MODERATE,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, ISOPROPYL ALCOHOL, NITROCELLULOSE, PHTHALIC ANHYDRIDE/TRIMELLITIC ANHYDRIDE/GLYCOLS COPOLYMER, ACETYL TRIBUTYL CITRATE, ADIPIC ACID/FUMARIC ACID/PHTHALIC ACID/ TRICYCLODECANE DIMETHANOL COPOLYMER, BENZOPHENONE-1, VIOLET 2 (CI 60725), FERRIC AMMONIUM FERROCYANIDE (CI 77510)","Product's animal testing policies,Unknown"
Salve,"Salve Lip, Nail & Cuticle Conditioner, Peppermint",02,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
PRUNUS DULCIS (SWEET ALMOND) OIL, BEESWAX, TOCOPHEROL (NATURAL VIT E), MENTHA PIPERITA (PEPPERMINT) ESSENTIAL OIL","Product's animal testing policies,PETA Cruelty-free Companies"
,Asp Step 1 Quick Dip Nail Primer,03,Nail Treatment,MODERATE,HIGH,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, DIMETHYLTOLYLAMINE, PARFUM (FRAGRANCE).","Product's animal testing policies,Unknown"
,"Blossom Scented Cuticle Oil,lavender,jasmine,rose",03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
MINERAL OIL, FRAGRANCE, TOCOPHERYL ACETATE, OLEYL ALCOHOL","Product's animal testing policies,Unknown"
Zoya,Zoya Fast Speed Dry Drops,03,Nail Treatment,LOW,LOW,MODERATE,HIGH,"Ingredients from packaging:
CYCLOMETHICONE, DIMETHICONE, CAMELLIA SINENSIS LEAF OIL","Product's animal testing policies,PETA Cruelty-free Companies"
Nova Scotia Fisherman,"Nova Scotia Fisherman, Cuticle Rescue with sea kelp",03,Nail Treatment,LOW,HIGH,MODERATE,LOW,"Ingredients from packaging:
OLEA EUROPAEA*, COCOS NUCIFERA*, BUTYROSPERMUM PARKII*, CERA ALBA*, SIMMONDSIA CHINENSIS*, RICINUS COMMUNIS*, PARFUM, HIPPOPHAE RHAMNOIDES, FUCUS VESICULOSUS*, TOCOPHEROL, COUMARIN, AMYL CINNAMAL.","Product's animal testing policies,Unknown"
Ella+mila,Ella + Mila Damage Control Nail Strengthener,03,Nail Treatment,MODERATE,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, NITROCELLULOSE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ACETYL TRIBUTYL CITRATE, ISOPROPYL ALCOHOL, TRIMETHYLPENTANEDIYL DIBENZOATE, POLYVINYL BUTYRAL, HORSETAIL EXTRACT (BOTANICAL), BENZOPHENONE-1, D&C VIOLET NO. 2, D&C RED NO.17","Product's animal testing policies,Unknown"
Nailtural,"Nailtural Cuticle Oil, 72286",03,Nail Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
GLYCINE SOJA (SOYBEAN) OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, TOCOPHERYL ACETATE, FRAGRANCE/PARFUM, EQUISETUM ARVENSE EXTRACT, CHENOPODIUM QUINOA SEED EXTRACT, TOCOPHEROL.","Product's animal testing policies,Unknown"
,Nutri Nails Treatment to Nourish Nails With Hyaluronic Acid,03,Nail Treatment,MODERATE,MODERATE,LOW,MODERATE,"Ingredients from packaging:
SODIUM HYALURONATE, KERATIN, CALCIUM PANTOTHENATE, ALLIUM SATIVUM BULB EXTRACT, TOCOPHERYL ACETATE, NITROCELLULOSE, BUTYL ACETATE, ETHYL ACETATE, POLYESTER -23, ADIPIC ACID, BUTYL ACRYLATE/STYRENE COPOLYMER, PENTAERYTHRITYL TETRAISOSTEARATE. MAY CONTAIN: CI 19140, CI 16035, C142090","Product's animal testing policies,Unknown"
Orly,Orly Strengthener Nail Armor Weak and Ridged Nails,03,Nail Treatment,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
BUTYL ACETATE, ETHYL ACETATE, NITROCELLULOSE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ISOPROPYL ALCOHOL, TALC, TRIMETHYL PENTANYL DIISOBUTYRATE, STEARALKONIUM HECTORITE, NYLON, CITRIC ACID, CI 77891 (TITANIUM DIOXIDE), PHTHALIC ANHYDRIDE/TRIMELLITIC ANHYDRIDE/GLYCOLS COPOLYMER, SERICA (SILK), CI 77499 (BLACK IRON OXIDE), CI 15850 (RED 6), CI 19140 (YELLOW 5).","Product's animal testing policies,PETA Cruelty-free Companies"
OPI,OPI Nail Envy Sensitive and Peeling Nails,03,Nail Treatment,MODERATE,MODERATE,LOW,HIGH,"Ingredients from packaging:
Ethyl Acetate, Butyl Acetate, Nitrocellulose, Alcohol Denat., Sucrose Acetate Isobutyrate, Isopropyl Alcohol, Ethyl Tosylamide, Acrylates Copolymer, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Etocrylene, Tosylamide/Epoxy Resin, Aleurites Moluccana Seed Oil, Aloe Barbadensis Leaf Extract, Dimethicone, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Ascorbic Acid, Violet 2 (CI 60725)","Product's animal testing policies,PETA Cruelty-free Companies"
,Jamaican Mango & Lime Jamaican Black Castor Oil,03,Body Oil,LOW,HIGH,MODERATE,LOW,"Ingredients from packaging:
RICINUS COMMUNIS (CASTOR) SEED OIL, GLYCINE SOJA (SOYBEAN) OIL, FRAGRANCE (PARFUM), CALOPHYLLUM INOPHYLLUM (TAMANU) SEED OIL, SORBITAN OLEATE, DAUCUS CAROTA SATIVA (CARROT) SEED OIL, VITIS VINIFERA GRAPE) SEED OIL, ARGANIA SPINOSA (ARGAN) KERNEL OIL, LYRAL, BENZYL BENZOATE.","Product's animal testing policies,Unknown"
,"Blossom on the Mend Cuticle Oil, Rose",03,Nail Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
MINERAL OIL, POLYBUTENE, FRAGRANCE (PARFUM), SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, GLYCINE SOJA (SOYBEAN) OIL, DAUCUS CAROTA SATIVA (CARROT) ROOT EXTRACT, BETA-CAROTENE, TOCOPHEROL, ARGANIA SPINOSA KERNEL OIL, VEGETABLE OIL","Product's animal testing policies,Unknown"
L.A. Colors,"L.a. Colors Calcium Nail Builder, Cnl525",03,Nail Treatment,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, NITROCELLULOSE, ADIPIC ACID/NEOPENTYL GLYCOL, TRIMELLITIC ANHYDRIDE COPOLYMER, ALCOHOL, TRIETHYL CITRATE, STEARALKONIUM BENTONITE, DIACETONE ALCOHOL, MALTOL, TITANIUM DIOXIDE (CI 77891), AQUA (WATER), GLYCERIN, PHOSPHORIC ACID, SILICA, PROPYLENE GLYCOL, TRIETHOXYCAPRYLYLSILANE, CALCIUM PANTOTHENATE, SOY AMINO ACIDS, WHEAT AMINO ACIDS, XANTHAN GUM, QUARTZ POWDER, SODIUM BENZOATE, PENTAERYTHRITYL TETRAISOSTEARATE, THREONINE, SERINE, ARGININE HCL, LACTIC ACID, BIOTIN, POTASSIUM SORBATE, BENZYL ALCOHOL, SODIUM HYALURONATE.,","Product's animal testing policies,Unknown"
b pure,"B Pure Cuticle Oil Pen, Lavender",03,Nail Treatment,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
ETHYLHEXYL PALMITATE, MINERAL OIL (HUILE MINERALE), VITIS VINIFERA (GRAPE) SEED OIL, HELIANTHUS ANNUUS SEED OIL, TOCOPHERYL ACETATE, (SUNFLOWER) PHENOXYETHANOL, BUTYROSPERMUM PARKII (SHEA) BUTTER, TRIDECYL TRIMELLITATE, LAVANDULA ANGUSTIFOLIA (LAVENDER) OIL, BHT, VIOLET 2, RED 17","Product's animal testing policies,Unknown"
Sukin,Sukin Signature Hand and Nail Cream,03,Hand Cream,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
AQUA/WATER/EAU, ALOE BARBADENSIS LEAF JUICE, SESAMUM INDICUM (SESAME) SEED OIL, CETEARYL ALCOHOL, GLYCERIN, CETYL ALCOHOL, CETEARETH-20, ROSA CANINA FRUIT OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, PERSEA GRATISSIMA (AVOCADO) OIL, TRITICUM VULGARE (WHEAT) GERM OIL, THEOBROMA CACAO (COCOA) SEED BUTTER, BUTYROSPERMUM PARKII (SHEA) BUTTER, BORAGO OFFICINALIS SEED OIL, TOCOPHEROL, LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER EXTRACT, CITRUS TANGERINA (TANGERINE) PEEL OIL, CITRUS NOBILIS (MANDARIN ORANGE) PEEL OIL, LAVANDULA ANGUSTIFOLIA (LAVENDER) OIL, HYDROLYZED SOY PROTEIN, VANILLIN, VANILLA PLANIFOLIA FRUIT EXTRACT, PHENOXYETHANOL, BENZYL ALCOHOL, LIMONENE*, LINALOOL*.","Product's animal testing policies,Unknown"
Seche,Seche Vite Dry Fast Top Coat,04,Nail Polish,LOW,MODERATE,MODERATE,HIGH,"Ingredients from packaging:
BUTYL ACETATE, TOLUENE, CELLULOSE ACETATE BUTYRATE, ISOPROPYL ALCOHOL, TRIMETHYL PENTANYL DIISOBUTYRATE, BENZOPHENONE-1","Product's animal testing policies,PETA Cruelty-free Companies"
SpaRitual,"Sparitual, Cuti Clean Vegan Cuticle & Stain Remover, Apple Fruit",04,Nail Treatment,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
AQUA/WATER/EAU, POTASSIUM HYDROXIDE, SESAMUM INDICUM (SESAME) SEED OIL~, POLYSORBATE 80, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, FRAGRANCE/PARFUM*, PYRUS MALUS (APPLE) FRUIT EXTRACT~ , HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL~, BENZYL SALICYLATE, EUGENOL, LIMONENE.","Product's animal testing policies,PETA Cruelty-free Companies"
,Vegan Pure Tea Tree + Thyme + Peppermint Fungus Free Nail Serum,04,Nail Treatment,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
PROPYLENE GLYCOL, UREA, GLYCERIN, AQUA (WATER), LACTIC ACID, GLYCOLIC ACID, SODIUM HYDROXIDE, MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL, THYMUS VULGARIS (THYME) EXTRACT, MENTHA PIPERITA (PEPPERMINT) OIL, DISODIUM EDTA","Product's animal testing policies,Unknown"
Bee Naturals,Bee Naturals Cuticle and Nail Oil,04,Cuticle Treatment,LOW,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
Olive oil, Rice bran oil, Sunflower oil, avocado oil, Grapeseed oil, Apricot oil, Castor oil, organic lemon essential oil, organic orange essential oil, lavender essential oil, d-alpha tocopherol (natural vitamin E oil), rosemary essential oil, tea tree oil","Product's animal testing policies,Leaping Bunny"
butter LONDON,Butter London p.d. Quick Dry Conditioning Drops,04,Nail Treatment,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
DISILOXANE, DIMETHICONE, ROSA CANINA SEED OIL, FRAGRANCE, HEXYL CINNAMAL, LINALOOL, GERANIOL, LIMONENE, CITRONELLOL, CINNAMYL ALCOHOL.","Product's animal testing policies,Unknown"
Sally Hansen,"Sally Hansen Nail Hardener, 45079 Rosy Tint",04,Nail Treatment,MODERATE,MODERATE,LOW,MODERATE,"Ingredients from packaging:
BUTYL ACETATE, ETHYL ACETATE, NITROCELLULOSE, PHTHALIC ANHYDRIDE/TRIMELLITIC ANHYDRIDE/GLYCOLS COPOLYMER, ISOPROPYL ALCOHOL, TRIMETHYL PENTANYL DIISOBUTYRATE, DIISOBUTYL ADIPATE, N-BUTYL ALCOHOL, BENZOPHENONE-1, ACETYL TRIBUTYL CITRATE, ALCOHOL DENAT., AQUA/WATER, STEARALKONIUM HECTORITE, D&C RED NO. 17 (CI 26100), D&C RED NO. 33 (CI 17200), D&C RED NO. 6 BARIUM LAKE (CI 15850)","Product's animal testing policies,Unknown"
,Defying Gravity Nourishing Hand + Nail Cream,04,Hand Cream,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER (AQUA), DIMETHICONE, ISONONYL ISONONANOATE, GLYCERYL STEARATE SE, ETHYLHEXYL PALMITATE, CETEARYL ALCOHOL, PRUNUS AMYGDALUS (SWEET ALMOND) OIL, STEARIC ACID, TRIMETHYLOLPROPANE TRICAPRYLATE/TRICAPRATE, MANGIFERA INDICA (MANGO) SEED BUTTER, SODIUM HYALURONATE, TOCOPHERYL ACETATE (VITAMIN E), HYDROGENATED COCO-GLYCERIDES, JUNIPERUS COMMUNIS FRUIT OIL, LITSEA CUBEBA FRUIT OIL, CITRUS NOBILIS (MANDARIN ORANGE) PEEL OIL, CETEARETH-20, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SODIUM HYDROXIDE, DISODIUM EDTA, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, CITRAL, LIMONENE","Product's animal testing policies,Unknown"
Sally Hansen,"Sally Hansen Nail Rehab, 45293",04,Nail Treatment,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
BUTYL ACETATE, ETHYL ACETATE, NITROCELLULOSE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ACETYL TRIBUTYL CITRATE, ISOPROPYL ALCOHOL, ACRYLATES COPOLYMER, STEARALKONIUM BENTONITE, N-BUTYL ALCOHOL, SILICA, BENZOPHENONE-1, TOCOPHERYL ACETATE, TRIMETHYLPENTANEDIYL DIBENZOATE, ARGANIA SPINOSA KERNEL OIL, HEXANAL, PLUKENETIA VOLUBILIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, AQUA/WATER/EAU, PROPYLENE GLYCOL, CALCIUM PANTOTHENATE, JASMINUM OFFICINALE (JASMINE) FLOWER EXTRACT, ROSA ALBA FLOWER EXTRACT, TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499).","Product's animal testing policies,Unknown"
