Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
butter LONDON,Butter London Melt Away Cuticle Exfoliator,02,Cuticle Treatment,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
WATER (AQUA/EAU), BUTYLENE GLYCOL, POTASSIUM HYDROXIDE, CHONDRUS CRISPUS (CARRAGEENAN) EXTRACT, POLYACRYLAMIDE, C13-14 ISOPARAFFIN, ISOPROPYL MYRISTATE, LAURETH-7.","Product's animal testing policies,Unknown"
butter LONDON,Butter London Meltaway Cuticle Exfoliator,02,Cuticle Treatment,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
WATER (AQUA/EAU), BUTYLENE GLYCOL, POTASSIUM HYDROXIDE, CHONDRUS CRISPUS (CARRAGEENAN) EXTRACT, POLYACRYLAMIDE, C13-14 ISOPARAFFIN, ISOPROPYL MYRISTATE, LAURETH-7.","Product's animal testing policies,Unknown"
Orly,Orly Argan Hydrating Cuticle Oil,02,Cuticle Treatment,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ARGANIA SPINOSA KERNEL OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, PARFUM (FRAGRANCE). OENOTHERA BIENNIS (EVENING PRIMROSE) OIL, VITIS VINIFERA (GRAPE) SEED OIL, CITRUS LIMON (LEMON) PEEL OIL, CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL, ALOE BARBADENSIS LEAF EXTRACT, TOCOPHEROL, BENZYL BENZOATE, CITRAL, GERANIOL, LIMONENE, LINALOOL.","Product's animal testing policies,PETA Cruelty-free Companies"
Way of Will,Way of Will Strengthening Nail and Cuticle Serum,02,Cuticle Treatment,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Camellia oleifera (Camellia) oil, Vitis vinifera (Grapeseed) oil, Prunus armeniaca (Apricot kernel) oil, Limnanthes alba (Meadowfoam) oil, Tocopherol (Vitamin E), Lavandula officinalis (Lavender) oil, Cananga Odorata (Ylang ylang) oil, Salvia sclarea L. (Clary sage) oil, Pelargonium Graveolens (Geranium) oil
Warnings from packaging:
or external use only. Avoid contact with eyes and mucous membranes. A skin patch test is recommended prior to use. Discontinue use if irritation occurs. Keep out of reach of children. Store below 21 C/ 70 F.","Product's animal testing policies,Unknown"
Salve,"Salve Lip, Nail & Cuticle Conditioner, Peppermint",02,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
PRUNUS DULCIS (SWEET ALMOND) OIL, BEESWAX, TOCOPHEROL (NATURAL VIT E), MENTHA PIPERITA (PEPPERMINT) ESSENTIAL OIL","Product's animal testing policies,PETA Cruelty-free Companies"
,"Blossom Scented Cuticle Oil,lavender,jasmine,rose",03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
MINERAL OIL, FRAGRANCE, TOCOPHERYL ACETATE, OLEYL ALCOHOL","Product's animal testing policies,Unknown"
Nailtural,Nailtural Cuticle Oil,03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
: PRUNUS AMYGDALUS DULCIS OIL, PARFUM, BENZYL BENZOATE, COUMARIN","Product's animal testing policies,Unknown"
Ella+mila,Ella + Mila Oil Me Up Almond Cuticle Oil,03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL, GOSSYPIUM HERBACEUM (COTTONSEED ) SEED OIL, TOCOPHERYL ACETATE (VITAMIN E ACETATE), PARFUM, BENZYL BENZOATE, COUMARIN","Product's animal testing policies,Unknown"
Plum Organics,La Pierre Intensive Therapy Cuticle Butter,03,Cuticle Treatment,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
: Deionized Aqua (Water), Cetearyl Alcohol (Plant Derived), Carthamus Tinctorius (Safflower) Seed Oil, Stearic Acid (Plant Derived), Helianthus Annuus (Sunflower Seed Oil), Kosher Vegetable Glycerin (Plant Derived), Glyceryl Stearate (Plant Derived), Polysorbate-60 (Plant Derived), Isopropyl Palmitate (Palm Oil), Dimethicone (mineral based), Theobroma Cacao (Cocoa Butter), Butyrospermum Parkii (Shea Butter), Garcinia Indica Seed Butter (Kokum Butter), Phenoxyethanol (Preservative), Dimethylpolysiloxane (Mineral Based), Glyceryl Caprylate (Natural Preservative), Carbomer, Sodium Hydroxide (pH Modifier), Tocopherol (Antioxidant), Ethylhexylglycerin (Preservative), Lonicera Japonica (Honeysuckle) Extract (Natural Preservative), Organic Aloe Barbardensis Leaf (Aloe Vera Extract), Organic Centella Asiatica (Gotu Kola Extract), Organic Equisetum Arvense (Horsetail Plant Extract), Organic Pelagonium Gravoleons (Geranium Extract), Organic Taraxacum Officinale (Dandelion Extract).","Product's animal testing policies,Unknown"
Holler and Glow,"Holler and Glow, Coco Cutie Cuticle Oil Repairing Cuticle Oil With Nourishing Coconut Oil",03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, COCOS NUCIFERA (COCONUT) OIL, PASSIFLORA EDULIS (PASSIONFRUIT) SEED OIL, ALEURITES MOLUCCANUS (CANDLENUT) SEED OIL, JUGLANS REGIA (WALNUT) SEED OIL, ADANSONIA DIGITATA (BAOBOB) SEED OIL, PARFUM (FRAGRANCE), SQUALANE, TOCOPHEROL, TOCOPHERYL ACETATE.","Product's animal testing policies,Unknown"
,"Blossom Scented Cuticle Oil,lavender,jasmine,rose",03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
PARAFFINUM (MINERAL) LIQUIDUM OIL, TOCOPHERYL (VITAMIN E) ACETATE, OLEYL ALCOHOL, PARFUM (FRAGRANCE), CHRYSANTHEMUM.","Product's animal testing policies,Unknown"
,"Blossom on the Mend Cuticle Oil, Blossom Honeysuckle",03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
MINERAL OIL, POLYBUTENE, FRAGRANCE (PARFUM), SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, GLYCINE SOJA (SOYBEAN) OIL, DAUCUS CAROTA SATIVA (CARROT) ROOT EXTRACT, BETA-CAROTENE, TOCOPHEROL, ARGANIA SPINOSA KERNEL OIL, VEGETABLE OIL.","Product's animal testing policies,Unknown"
,Blossom Infused With Real Flowers on the Mend Cuticle Oil,03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
MINERAL OIL, POLYBUTENE, FRAGRANCE (PARFUM), SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, GLYCINE SOJA (SOYBEAN) OIL, DAUCUS CAROTA SATIVA (CARROT) ROOT EXTRACT, BETA-CAROTENE, TOCOPHEROL, ARGANIA SPINOSA KERNEL OIL, VEGETABLE OIL.","Product's animal testing policies,Unknown"
Butter Me Up Organics,Butter Me Up Organics Organic Cuticle Oil,03,Cuticle Treatment,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Sweet Almond Oil*, Coconut Oil*, Olive Oil*, Jojoba Oil*, Vitamin E*, Lemon Oil*, Frankincense Oil*, Rosemary Oil*, Lavender Oil*","Product's animal testing policies,Unknown"
SpaRitual,"Sparitual Nail Care Cuti Cocktail Vegan Nail & Cuticle Oil, Apple Fruit",03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, FRAGRANCE*, PYRUS MALUS (APPLE) FRUIT EXTRACT, VANILLA PLANIFOLIA FRUIT EXTRACT, WITHANIA SOMNIFERA ROOT EXTRACT, CURCUMA LONGA (TURMERIC) ROOT EXTRACT, OCIMUM SANCTUM LEAF EXTRACT, PIPER NIGRUM (PEPPER) SEED EXTRACT, TOCOPHEROL, BENZYL SALICYLATE, CITRAL, EUGENOL, LINALOOL, LIMONENE.","Product's animal testing policies,PETA Cruelty-free Companies"
POP-ARAZZI,"Pop Arazzi Cuticle Oil Pen, Mango",03,Cuticle Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
SWEET ALMOND OIL, JOJOBA OIL, RICE BRAN OIL, AVOCADO OIL, GRAPE SEED OIL, VITAMIN E, FRAGRANCE","Product's animal testing policies,PETA Cruelty-free Companies"
Bee Naturals,Bee Naturals Cuticle and Nail Oil,04,Cuticle Treatment,LOW,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
Olive oil, Rice bran oil, Sunflower oil, avocado oil, Grapeseed oil, Apricot oil, Castor oil, organic lemon essential oil, organic orange essential oil, lavender essential oil, d-alpha tocopherol (natural vitamin E oil), rosemary essential oil, tea tree oil","Product's animal testing policies,Leaping Bunny"
butter LONDON,Butter London Meltaway Cuticle Exfoliator,04,Cuticle Treatment,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
AQUA/WATER/EAU, PROPYLENE GLYCOL, POTASSIUM HYDROXIDE, CHONDRUS CRISPUS (CARRAGEENAN), POLYACRYLAMIDE, ISOPROPYL MYRISTATE, C 13-14 ISOPARAFFIN, SODIUM HYDROXYMETHYLGLYCINATE, STYRENE/ACRYLATES COPOLYMER, LAURETH-7","Product's animal testing policies,Unknown"
Beauty by Earth,Beauty By Earth Cuticle & Nail Oil,04,Cuticle Treatment,LOW,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
*Prunus Armeniaca (Apricot) Kernel Oil, *Simmondsia Chinensis (Jojoba) Seed Oil, *Olea Europaea (Olive) Fruit Oil, *Equisetum Arvense (Horsetail), *Vitis Vinifera (Grape) Seed Oil, *Ricinus Communis (Castor) Seed Oil, *Citrus Aurantium Dulcis (Blood Orange) Peel Oil, *Helianthus Annuus (Sunflower) Seed Oil, *Spirulina Platensis (Algae) Extract, *Citrus Limon (Lemon) Peel Oil, Mixed Tocopherols (Vitamin E), *Melaleuca Alternifolia (Tea Tree) Leaf Oil.
*Certified Organic Ingredient
Warnings from packaging:
: Stop use if irritation occurs.
Avertissement: Arr tez de l'utiliser en cas d'irritation.","Product's animal testing policies,Unknown"
Gena,Gena Cuticle Off,05,Cuticle Treatment,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, POLYQUATERNIUM-37, BUTYLENE GLYCOL, ACER SACCHARUM (SUGAR MAPLE) EXTRACT, ALOE BARBADENSIS LEAF JUICE, CITRUS AURANTIUM DULCIS (ORANGE) FRUIT EXTRACT, CITRUS MEDICA LIMONUM (LEMON) FRUIT EXTRACT, ROYAL JELLY EXTRACT, SACCHARUM OFFICINARUM (SUGAR CANE) EXTRACT, SYMPHYTUM OFFICINALE LEAF EXTRACT, VACCINIUM MYRTILLUS EXTRACT, TOCOPHERSOLAN, PANTHENOL, COPPER GLUCONATE, MAGNESIUM ASPARTATE, ZINC GLUCONATE, GLYCOLIC ACID, LACTIC ACID, BENZOIC ACID, BENZYL ALCOHOL, DEHYDROACETIC ACID, PHENOXYETHANOL, SALICYLIC ACID, BENZETHONIUM CHLORIDE.","Product's animal testing policies,PETA Cruelty-free Companies"
,Adesse NAIL & CUTICLE ENERGIZER,05,Cuticle Treatment,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, DISILOXANE, MEK, PHENOXYETHANOL, PANTHENOL, ALOE BARBADENSIS LEAF JUICE, GLYCERINE, ETHYLHEXYLGLYCERIN, ARGANIA SPINOSA (ARGAN) KERNEL OIL, MELALEUCA ALTERNIFOLIA (TEA TREA) LEAF OIL, TOCOPHERYL ACETATE, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, MENTHIA PIPERITA (PEPPERMINT) OIL, LACTIC ACID, YELLOW 5, GREEN 6, HYDROLYZED KERATIN, CAMELLIA SINENSIS LEAF EXTRACT, ORANGE 4, RED 4, POTASSIUM SORBATE, SODIUM BENZOATE, TOCOPHEROL.","Product's animal testing policies,Unknown"
Freeman,Freeman Hands Cuticle Mask,05,Cuticle Treatment,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
WATER, GLYCERIN, MINERAL OIL, BUTYLENE GLYCOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CYCLOPENTASILOXANE, POLYSORBATE 60, CETEARYL ALCOHOL, PEG-100 STEARATE, GLYCERYL STEARATE, GLYCERYL STEARATE SE, PARAFFIN, MACADAMIA TERNIFOLIA SEED OIL, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, ARGANIA SPINOSA KERNEL OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, BEESWAX, STEARIC ACID, HYDROGENATED LECITHIN, CERAMIDE NP, 1,2-HEXANEDIOL, PROPANEDIOL, CAPRYLYL GLYCOL, ILLICIUM VERUM (ANISE) FRUIT EXTRACT, SOLANUM LYCOPERSICUM (TOMATO) FRUIT EXTRACT, CITRUS AURANTIUM DULCIS (ORANGE) FRUIT EXTRACT, PRUNUS SEROTINA (WILD CHERRY) FRUIT EXTRACT, CITRUS PARADISI (GRAPEFRUIT) FRUIT EXTRACT, FRAGARIA CHILOENSIS (STRAWBERRY) FRUIT EXTRACT, ARGANIA SPINOSA KERNEL EXTRACT, COCOS NUCIFERA (COCONUT) FRUIT EXTRACT, NELUMBO NUCIFERA ROOT EXTRACT, ILEX PARAGUARIENSIS LEAF EXTRACT, HYDROLYZED ELASTIN, ROSA CENTIFOLIA FLOWER WATER, MILK PROTEIN EXTRACT, CARBOMER, DIMETHICONE, ALLANTOIN, XANTHAN GUM, TROMETHAMINE, DISODIUM EDTA, CHLORPHENESIN, PHENOXYETHANOL, FRAGRANCE(PARFUM).","Product's animal testing policies,PETA Cruelty-free Companies"
Sally Hansen,Sally Hansen Cuticle Rehab,05,Cuticle Treatment,MODERATE,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
HYDROGENATED POLYISOBUTENE, CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ETHYLHEXYL PALMITATE, ISOPROPYL PALMITATE, PARAFFINUM LIQUIDUM/MINERAL OIL/HUILE MINERALE, SILICA, ORYZA SATIVA (RICE) BRAN OIL, ETHYLENE/PROPYLENE/STYRENE COPOLYMER, TOCOPHERYL ACETATE, PERSEA GRATISSIMA (AVOCADO) OIL, SESAMUM INDICUM (SESAME) SEED OIL, PARFUM/FRAGRANCE, BUTYLENE/ETHYLENE/STYRENE COPOLYMER, BHT, PROPYLPARABEN, CAPRYLIC/CAPRIC TRIGLYCERIDE, LINALOOL, LIMONENE, JASMINUM OFFICINALE (JASMINE) FLOWER EXTRACT, ROSA ALBA FLOWER EXTRACT.","Product's animal testing policies,Unknown"
,Adesse SWEET ALMOND CUTICLE OIL,06,Cuticle Treatment,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
Helianthus Annuus (Sunflower) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Fragrance, Tocopheryl Acetate, Butylphenyl Methylpropional, Benzyl Benzoate, Citronellol, Coumarin, Tocopherol, Benzyl Alcohol, Linalool, Geraniol, Benzyl Salicylate, Limonene.","Product's animal testing policies,Unknown"
La Bella,La Bella Super Shine Serum + Avocado Oil,06,Cuticle Treatment,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
CYCLOTETRASILOXANE, CYCLOPENTASILOXANE, DIMETHICONE, PERSEA GRATISSIMA (AVOCADO) OIL, FRAGRANCE (PARFUM).","Product's animal testing policies,Unknown"
Clarins,Clarins Hand and Nail Treatment Cream,06,Cuticle Treatment,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
AQUA/WATER/EAU, C12-15 ALKYL BENZOATE, GLYCERYL, MYRISTATE, BUTYLENE GLYCOL, POTASSIUM CETYL PHOSPHATE, DIMETHICONE, HYDROGENATED COCO-GLYCERIDES, PENTYLENE GLYCOL, CETEARYL ALCOHOL, CETYL ALCOHOL, STEARYL ALCOHOL, STEARYL HEPTANOATE, GLYCERIN, CETEARYL GLUCOSIDE, POLYSORBATE 20, PARFUM/FRAGRANCE, ALLANTOIN, ETHYLHEXYLGLYCERIN, SESAMUM INDICUM (SESAME) SEED OIL, BUTYROSPERMUM PARKII (SHEA) BUTTER UNSAPONIFIABLES, TETRASODIUM EDTA, LIMONENE, COMMIPHORA MYRRHA RESIN EXTRACT, LECITHIN, SODIUM PCA, TAPIOCA STARCH, DEHYDROACETIC ACID, PALMITOYL MYRISTYL SERINATE, LINALOOL, CARAMEL, DISODIUM EDTA, MORUS ALBA ROOT EXTRACT, CITRONELLOL, BENZYL SALICYLATE, BENZYL BENZOATE, CITRAL, GERANIOL, EUGENOL, TOCOPHEROL, BHT.","Product's animal testing policies,Unknown"
Beauty Secrets,Beauty Secrets Hoofer's Choice Nail & Cuticle Cream,06,Cuticle Treatment,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
Water (Aqua, Eau), Glycerin, Stearic Acid, Glycine Soja (Soybean) Oil, Cetyl Alcohol, Beeswax (Cera Alba, Cire D'abeille), Lanolin, Polysorbate 20, Hydrogenated Palm Glycerides, Hydrogenated Palm Kernel Glycerides, Triethanolamine, Aloe Barbadensis Leaf Juice, Hydrolyzed Wheat Protein, Allantoin, Menthol, Dimethicone, Lavandula Angustifolia (Lavender) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Ricinus Communis (Castor) Seed Oil, Disodium EDTA, Phenoxyethanol, Methylparaben, Ethylparaben, Propylparaben, Yellow 5 (CI 19140)","Product's animal testing policies,Unknown"
OPI,Opi Nail & Cuticle Oil,07,Cuticle Treatment,MODERATE,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
PERSEA GRATISSIMA (AVOCADO) OIL, ETHYLHEXYL PALMITATE, VITIS VINIFERA (GRAPE) SEED OIL, ISOPROPYL PALMITATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, LECITHIN, SESAMUM INDICUM (SESAME) SEED OIL, CAPRYLIC/ CAPRIC TRIGLYCERIDE, FRAGRANCE, ALEURITES MOLUCCANA SEED OIL, LIMONENE, BHT, ALCOHOL, OLEIC ACID, SUNFLOWER SEED OIL GLYCERIDES, LINALOOL, CITRONELLOL, THEOBROMA GRANDIFLORUM SEED BUTTER, ASCORBYL PALMITATE, TOCOPHEROL, GERANIOL, CITRAL, RICINUS COMMUNIS (CASTOR) SEED OIL, CAMELLIA SINENSIS LEAF EXTRACT, YELLOW 5 (CI 19140).","Product's animal testing policies,PETA Cruelty-free Companies"
DERMA E,"Derma E Protecting Shea Hand and Cuticle Cream, Rosehip & Almond",07,Cuticle Treatment,MODERATE,HIGH,HIGH,HIGH,"Ingredients from packaging:
PURIFIED WATER, GLYCERIN (VEGETABLE DERIVED), ALOE BARBADENSIS LEAF JUICE*, CAPRYLIC/CAPRIC TRIGLYCERIDE, GLYCERYL STEARATE SE, CETYL ALCOHOL (PLANT DERIVED), GLYCERYL STEARATE (VEGETABLE DERIVED), GLYCERYL STEARATE CITRATE (VEGETABLE DERIVED), STEARYL ALCOHOL, TOCOPHERYL ACETATE (VITAMIN E), RETINOL, BAKUCHIOL, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, PANTHENOL (PROVITAMIN B5), ROSA CANINA FRUIT EXTRACT, BUTYROSPERMUM PARKII (SHEA) BUTTER, ALLANTOIN, POLYSORBATE 20, CETEARYL ALCOHOL, PHYTIC ACID, CETEARYL GLUCOSIDE (PLANT DERIVED), ASTAXANTHIN, VEGETABLE COLLAGEN, XANTHAN GUM, SODIUM HYDROXIDE, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, NATURAL FRAGRANCE OILS.","Product's animal testing policies,PETA Cruelty-free Companies"
Sally Hansen,Sally Hansen Cuticle Massage Cream,07,Cuticle Treatment,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
Aqua/Water/Eau, Urea, Paraffinum Liquidum/Mineral Oil/Huile Minerale, Lanolin, Cetyl Alcohol, Cera Alba/Beeswax/Cire DAbeille, Glycerin, Palmitic Acid, Copernicia Cerifera Cera/Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Isopropyl Palmitate, Stearic Acid, Glyceryl Stearate, PEG-100 Stearate, Carthamus Tinctorius (Safflower) Seed Oil, Cetyl Palmitate, Parfum/Fragrance, Petrolatum, Paraffin, Phenoxyethanol, Butyrospermum Parkii (Shea) Butter, Dimethicone, Prunus Armeniaca (Apricot) Kernel Oil, Tocopheryl Acetate, Triethanolamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethylcellulose, Allantoin, Ethylhexylglycerin, Disodium EDTA, Limonene, Linalool, Myristic Acid, Benzyl Benzoate, Hexyl Cinnamal, Coumarin, Soluble Collagen, Tocopherol, Benzoic Acid, Methylparaben, BHT, FD&C Yellow 6 (CI 15985), FD&C Red 4 (CI 14700), FD&C Yellow 5 (CI 19140)
Directions from packaging:
18-49","Product's animal testing policies,Unknown"
