Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Grande Cosmetics,"Grande Cosmetics GrandeLIPS Hydrating Lip Plumper | Gloss, Clear",02,Lip Plumper,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Octyldodecanol, Polybutene, Silica Dimethyl Silylate, Pentaerythrityl Tetraisostearate, Ethylhexyl Palmitate, Flavor/Aroma, Cetearyl Ethylhexanoate, Quaternium-90 Bentonite, Menthoxypropanediol, Caprylyl Glycol, 1,2-Hexanediol, Methyl Nicotinate, Propylene Carbonate, Butylene Glycol, Sorbitan Isostearate, Saccharin, Sodium Chondroitin Sulfate, Caffeine, Niacin, Portulaca Pilosa Extract, Atelocollagen, Phenoxyethanol, Hexylene Glycol, Sodium Hyaluronate, Sucrose Cocoate, Palmitoyl Tripeptide-38, Benzyl Benzoate","Product's animal testing policies,PETA Cruelty-free Companies"
Bee Rx,Bee RX Lip Plumping Serum,02,Lip Plumper,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
Medical Grade Kanuka Honey, Bee Venom","Product's animal testing policies,Unknown"
,"Pyt Beauty Plump It Up Lip Gloss, Skinny Dip",03,Lip Gloss,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
POLYBUTENE, TRIDECYL TRIMELLITATE, ETHYLHEXYL PALMITATE, OCTYLDODECANOL, PENTAERYTHRITYL TETRAISOSTEARATE, PROPYLENE GLYCOL HEPTANOATE, MENTHYL LACTATE, PHENOXYETHANOL, GLYCERYL CAPRYLATE, MENTHA PIPERITA (PEPPERMINT) OIL, HYDROXYACETOPHENONE, DIBUTYL LAUROYL GLUTAMIDE, PERSEA GRATISSIMA (AVOCADO) OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TOCOPHERYL ACETATE, VITIS VINIFERA (GRAPE) SEED OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, SILICA DIMETHYL SILYLATE, MANGIFERA INDICA (MANGO) SEED BUTTER, BUTYLENE GLYCOL, CAPRYLYL GLYCOL, SODIUM HYALURONATE, HEXYLENE GLYCOL","Product's animal testing policies,Unknown"
Milk Makeup,"Milk Makeup Electric Glossy Lip Plumper Hydrating Lip Plumper, Buzzed",03,Lip Plumper,MODERATE,MODERATE,LOW,HIGH,"Ingredients from packaging:
Hydrogenated Polyisobutene, Sucrose Acetate Isobutyrate, Ethylene/Propylene/Styrene Copolymer, Simmondsia Chinensis (Jojoba) Seed Oil, Caprylic/Capric Triglyceride, Oleyl Alcohol, Silica Silylate, Tridecyl Trimellitate, Water/Aqua/Eau, Cetearyl Ethylhexanoate, Jojoba Esters, Zanthoxylum Bungeanum Fruit Extract, Helianthus Annuus (Sunflower) Seed Wax, Acacia Decurrens Flower Wax, Portulaca Pilosa Extract, Tocopherol, sr-Hydrozoan Polypeptide-1, Palmitoyl Tripeptide-38, Menthoxypropanediol, Butylene/Ethylene/Styrene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sorbitan Isostearate, Butylene Glycol, Polyglycerin-3, Sucrose Cocoate, 1,2-Hexanediol, [+/- May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Red 7 Lake (CI 15850), Iron Oxides (CI 77491, CI 77499), Red 6 (CI 15850), Blue 1 Lake (CI 42090), Yellow 6 Lake (CI 15985)]","Product's animal testing policies,Leaping Bunny"
Milk Makeup,"Milk Makeup Electric Glossy Lip Plumper Hydrating Lip Plumper, Charged",03,Lip Plumper,MODERATE,MODERATE,LOW,HIGH,"Ingredients from packaging:
Hydrogenated Polyisobutene, Sucrose Acetate Isobutyrate, Ethylene/Propylene/Styrene Copolymer, Simmondsia Chinensis (Jojoba) Seed Oil, Caprylic/Capric Triglyceride, Oleyl Alcohol, Tridecyl Trimellitate, Silica Silylate, Water/Aqua/Eau, Cetearyl Ethylhexanoate, Jojoba Esters, Zanthoxylum Bungeanum Fruit Extract, Helianthus Annuus (Sunflower) Seed Wax, Acacia Decurrens Flower Wax, Portulaca Pilosa Extract, Tocopherol, sr-Hydrozoan Polypeptide-1, Palmitoyl Tripeptide-38, Menthoxypropanediol, Butylene/Ethylene/Styrene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sorbitan Isostearate, Butylene Glycol, Polyglycerin-3, Sucrose Cocoate, 1,2-Hexanediol, [+/- May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Red 7 Lake (CI 15850), Iron Oxides (CI 77491, CI 77499), Red 6 (CI 15850), Blue 1 Lake (CI 42090), Yellow 6 Lake (CI 15985)]","Product's animal testing policies,Leaping Bunny"
Milk Makeup,"Milk Makeup Electric Glossy Lip Plumper Hydrating Lip Plumper, Lola",03,Lip Plumper,MODERATE,MODERATE,LOW,HIGH,"Ingredients from packaging:
Hydrogenated Polyisobutene, Sucrose Acetate Isobutyrate, Ethylene/Propylene/Styrene Copolymer, Simmondsia Chinensis (Jojoba) Seed Oil, Caprylic/Capric Triglyceride, Oleyl Alcohol, Silica Silylate, Tridecyl Trimellitate, Water/Aqua/Eau, Cetearyl Ethylhexanoate, Jojoba Esters, Zanthoxylum Bungeanum Fruit Extract, Helianthus Annuus (Sunflower) Seed Wax, Acacia Decurrens Flower Wax, Portulaca Pilosa Extract, Tocopherol, sr-Hydrozoan Polypeptide-1, Palmitoyl Tripeptide-38, Menthoxypropanediol, Butylene/Ethylene/Styrene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sorbitan Isostearate, Butylene Glycol, Polyglycerin-3, Sucrose Cocoate, 1,2-Hexanediol, [+/- May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Red 7 Lake (CI 15850), Iron Oxides (CI 77491, CI 77499), Red 6 (CI 15850), Blue 1 Lake (CI 42090), Yellow 6 Lake (CI 15985)]","Product's animal testing policies,Leaping Bunny"
Thrive,"Thrive Lip Filler Long-Wearing + Plumping Lip Liner, Ghizlan (Plum Mauve)",03,Lip Plumper,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
CYCLOPENTASILOXANE, POLYETHYLENE, ISONONYL ISONONANOATE, BIS-DIGLYCERYL POLYACYLADIPATE-2, SYNTHETIC WAX, OCTYLDODECANOL, POLYBUTENE, EUPHORBIA CERIFERA (CANDELILLA) WAX, SILICA, SILICA SILYLATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, CERAMIDE NP, PALMITOYL TRIPEPTIDE-1, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ETHYLHEXYL PALMITATE, TRIBEHENIN, SORBITAN ISOSTEARATE, LACTIC ACID. MAY CONTAIN (+/-): IRON OXIDES (CI 77491, 77492, 77499), MICA (CI 77019), TITANIUM DIOXIDE (CI 77891), RED 7 LAKE (CI 15850)","Product's animal testing policies,Unknown"
,BeautyBio The Pout Volumzing Lip Serum,03,Lip Plumper,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
HYDROGENATED POLYISOBUTENE, ETHYLENE/PROPYLENE/STYRENE COPOLYMER, BUTYLENE/ETHYLENE/ STYRENE COPOLYMER, ISOHEXADECANE, SODIUM HYALURONATE, XANTHAN GUM, PHENOXYETHANOL, TRIPEPTIDE-1, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ETHYLHEXYL PALMITATE, SILICA DIMETHYL SILYLATE, BUTYLENE GLYCOL, PENTYLENE GLYCOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, BUTYROSPERMUM PARKII (SHEA) BUTTER, DIPOTASSIUM GLYCYRRHIZINATE, COLLAGEN, SQUALANE, SUCRALOSE, METHYL NICOTINATE, TETRAHEXYLDECYL ASCORBATE, NATURAL FLAVORS, MICA, TITANIUM DIOXIDE, IRON OXIDES","Product's animal testing policies,Unknown"
Pop Beauty,"Pop Beauty Pucker Up, Patches! Hydrogel Lip Mask",03,Lip Balm,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA/WATER/EAU, GLYCERIN, CERATONIA SILIQUA (CAROB) GUM, CHONDRUS CRISPUS POWDER, ALLANTOIN, PANTHENOL, AGAR, CYAMOPSIS TETRAGONOLOBA (GUAR) GUM, SODIUM HYALURONATE, GLUCOSE, ZEOLITE, ANEMARRHENA ASPHODELOIDES ROOT EXTRACT, COPPER TRIPEPTIDE-1, XANTHAN GUM, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, CALCIUM LACTATE, HYDROGENATED POLYISOBUTENE, POLYGLYCERYL-10 LAURATE, DEXTRIN, POLYGLYCERYL-10 MYRISTATE, POTASSIUM CHLORIDE, SODIUM PHYTATE, PHENOXYETHANOL, IRON OXIDES (CI 77499), RED 30 (CI 73360).","Product's animal testing policies,Unknown"
Profusion,Profusion Cosmetics Plumping Tip Gloss Set,03,Lip Gloss,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
MINERAL OIL, TRIDECYL TRIMELLITATE, POLYISOBUTENE, HYDROGENATED STYRENE/ ISOPRENE COPOLYMER, HYDROGENATED STYRENE/ METHYL STYRENE/ INDENE COPOLYMER, SILICA, HYDROGENATED POLYDECENE, CALCIUM ALUMINUM BOROSILICATE, MENTHOL, VANILLYL BUTYL ETHER, MENTHA PIPERITA (PEPPERMINT) OIL, SYNTHETIC FLUORPHLOGOPITE, MICA, TIN OXIDE. MAY CONTAIN: TITANIUM DIOXIDE (CI 77891), SYNTHETIC IRON OXIDE (CI 77491), D&C RED NO.6 BA LAKE(CI 15850), SYNTHETIC IRON OXIDE (CI 77499), FD&C YELLOW NO.5 AL LAKE (CI 19140), SYNTHETIC IRON OXIDE (CI 77492)","Product's animal testing policies,Unknown"
Thrive,"Thrive Lip Filler Long-Wearing + Plumping Lip Liner, Ruth (Peach Taupe)",03,Lip Liner,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
CYCLOPENTASILOXANE, POLYETHYLENE, ISONONYL ISONONANOATE, BIS-DIGLYCERYL POLYACYLADIPATE-2, SYNTHETIC WAX, OCTYLDODECANOL, POLYBUTENE, EUPHORBIA CERIFERA (CANDELILLA) WAX, SILICA, SILICA SILYLATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, CERAMIDE NP, PALMITOYL TRIPEPTIDE-1, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ETHYLHEXYL PALMITATE, TRIBEHENIN, SORBITAN ISOSTEARATE, LACTIC ACID. MAY CONTAIN (+/-): IRON OXIDES (CI 77491, 77492, 77499), MICA (CI 77019), TITANIUM DIOXIDE (CI 77891)","Product's animal testing policies,Unknown"
JASON WU,"Jason Wu Beauty Extra Pout Lip Plumper, Plump",03,Lip Gloss,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
DIMETHICONE, TRIMETHYLSILOXYPHENYL DIMETHICONE, CAPRYLYL METHICONE, TOCOPHERYL ACETATE, PHENOXYETHANOL, SYNTHETIC WAX, ETHYLHEXYL PALMITATE, SILICA DIMETHYL SILYLATE, BUTYLEBE GLYCOL, SODIUM HYALURONATE, CAPRYLYL GLYCOL, PHENOXYETHANOL, HEXYLENE GLYCOL, VANILLYL BUTYL ETHER, MENTHONE GLYCERIN ACETAL, YELLOW 5 LAKE (CI 19140), ALUMINA","Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
Danielle,"Danielle Creations Hydrogel Lip Plumping Masks, Cinnamon Collagen",03,Lip Plumper,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
WATER, SORBITAN STEARATE, PARAFFINUM LIQUIDUM, GLYCERIN, DIMETHICONE, HYDROLYZED COLLAGEN, CETEARYL ALCOHOL, ISOPROPYL PALMITATE, PROPYLENE GLYCOL, PHENOXYETHANOL, CINNAMOMUM CASSIA (CINNAMON) OIL, CI 77491, SYNTHETIC FLUORPHLOGOPITE, TITANIUM DIOXIDE, TIN OXIDE","Product's animal testing policies,Unknown"
Truly,"Truly by Gloat, Lip Plumping Serum, Organic Aloe + Hyaluronic Acid",03,Lip Plumper,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
ORGANIC ALOE LEAF JUICE (ALOE BARBADENSIS), WATER (AQUA), CAPRYLIC/CAPRIC TRIGLYCERIDE OIL, VITAMIN E (TOCOPHEROL), MENTHA PIPERITA (PEPPERMINT) LEAF EXTRACT, CAPSICUM FRUTESCENS FRUIT EXTRACT, PHENOXYETHANOL, GLYCERIN, WITCH HAZEL WATER (HAMAMELIS VIRGINIANA), HYALURONIC ACID, ALCOHOL, CARBOMER, TRIETHANOLAMINE, TETRASODIUM GLUTAMATE DIACETATE","Product's animal testing policies,Unknown"
Thrive,"Thrive Lip Filler Long-Wearing + Plumping Lip Liner, Kackie (Mocha)",03,Lip Liner,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
CYCLOPENTASILOXANE, POLYETHYLENE, ISONONYL ISONONANOATE, BIS-DIGLYCERYL POLYACYLADIPATE-2, SYNTHETIC WAX, OCTYLDODECANOL, POLYBUTENE, EUPHORBIA CERIFERA (CANDELILLA) WAX, SILICA, SILICA SILYLATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, CERAMIDE NP, PALMITOYL TRIPEPTIDE-1, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ETHYLHEXYL PALMITATE, TRIBEHENIN, SORBITAN ISOSTEARATE, LACTIC ACID. MAY CONTAIN (+/-): IRON OXIDES (CI 77491, 77492, 77499), MICA (CI 77019), TITANIUM DIOXIDE (CI 77891), RED 7 (CI 15850)","Product's animal testing policies,Unknown"
Truly,"Truly Gloat, Big Juicy Lip Oil, coconut + hyaluronic acid",03,Lip Plumper,MODERATE,LOW,HIGH,HIGH,"Ingredients from packaging:
CAPRYLIC/CAPRIC TRIGLYCERIDE, COCOS NUCIFERA (ORGANIC COCONUT) OIL, DL-ALPHA TOCOPHEROL, HYALURONIC ACID, ORGANIC ADANSONIA DIGITATA (BAOBAB) OIL, RETINYL PALMITATE (VITAMIN A)","Product's animal testing policies,Unknown"
L.A. Colors,"L.a. Colors Extreme Lip Plumper, Pucker Up Pink Cblg38",03,Lip Plumper,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
MINERAL OIL (PARAFFINUM LIQUIDUM), POLYISOBUTENE, HYDROGENATED STYRENE/ISOPRENE COPOLYMER, ETHYLHEXYL PALMITATE, SILICA DIMETHYL SILYLATE, HYDROGENATED C6-20 POLYOLEFIN, MICA, VANILLYL BUTYL ETHER, FRAGRANCE (PARFUM), TITANIUM DIOXIDE (CI 77891), IRON OXIDE BLACK (CI 77499), RED 7 LAKE (CI 15850).","Product's animal testing policies,Unknown"
Grande Cosmetics,"Grande Cosmetics GrandeLIPS Hydrating Lip Plumper | Gloss, Spicy Mauve",03,Lip Plumper,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Octyldodecanol, Polybutene, Pentaerythrityl Tetraisostearate, Silica Dimethyl Silylate, Ethylhexyl Palmitate, Mica, Flavor/Aroma, Titanium Dioxide (CI 77891), Cetearyl Ethylhexanoate, Quaternium-90 Bentonite, Menthoxypropanediol, Caprylyl Glycol, 1,2-Hexanediol, Iron Oxides (CI 77491), Iron Oxides (CI 77499), Methyl Nicotinate, Propylene Carbonate, Butylene Glycol, Sorbitan Isostearate, Saccharin, Sodium Chondroitin Sulfate, Caffeine, Niacin, Portulaca Pilosa Extract, Atelocollagen, Phenoxyethanol, Red 6 (CI 15850), Hexylene Glycol, Sodium Hyaluronate, Sucrose Cocoate, Palmitoyl Tripeptide-38, Iron Oxides (CI 77492), Benzyl Benzoate","Product's animal testing policies,PETA Cruelty-free Companies"
Thrive,"Thrive Lip Filler Long-Wearing + Plumping Lip Liner, Valisia (Pomegranate)",03,Lip Liner,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
CYCLOPENTASILOXANE, POLYETHYLENE, ISONONYL ISONONANOATE, BIS-DIGLYCERYL POLYACYLADIPATE-2, SYNTHETIC WAX, OCTYLDODECANOL, POLYBUTENE, EUPHORBIA CERIFERA (CANDELILLA) WAX, SILICA, SILICA SILYLATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, CERAMIDE NP, PALMITOYL TRIPEPTIDE-1, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ETHYLHEXYL PALMITATE, TRIBEHENIN, SORBITAN ISOSTEARATE, LACTIC ACID. MAY CONTAIN (+/-): MICA (CI 77019), TITANIUM DIOXIDE (CI 77891), RED 7 LAKE (CI 15850), RED 28 LAKE (CI 45410), YELLOW 5 LAKE (19140)","Product's animal testing policies,Unknown"
